,id,own,Llnassets,Lexport,Lavwage,Linnovation,Llnkapital,LassetsGR,Finnovation
773,2012.0,0.0,-0.14231491,1.0,26872.672,1.0,15.132884,0.12665749,1.0
774,2256.0,0.0,-2.2673168,0.0,20986.773,1.0,13.049838,-0.037456512,0.0
775,3546.0,0.0,-2.593299,0.0,9927.631,0.0,13.018122,-0.12377548,0.0
776,2678.0,0.0,-2.22709,1.0,17080.656,0.0,12.870111,-0.048189163,0.0
777,887.0,0.0,1.7494335,1.0,41397.81,0.0,16.295658,0.0010108948,0.0
778,4428.0,0.0,3.137679,1.0,34674.605,1.0,16.54766,-0.22452736,0.0
779,4877.0,0.0,-1.8505936,0.0,19857.686,0.0,12.637206,0.24419117,0.0
780,4995.0,0.0,-1.7053137,0.0,23852.736,0.0,12.813292,0.1882906,0.0
781,3888.0,0.0,-2.2210817,0.0,9875.978,1.0,12.891517,0.0016908646,0.0
782,3407.0,0.0,-2.2001095,0.0,12747.162,0.0,12.939055,-0.0021047592,0.0
783,4289.0,0.0,-3.9356117,0.0,17472.434,0.0,11.20501,0.09925938,0.0
784,1436.0,0.0,-1.363555,1.0,25466.959,0.0,12.097897,-0.13266563,0.0
785,5235.0,0.0,-1.7804518,0.0,19910.68,0.0,15.21765,0.06813526,0.0
786,5030.0,0.0,-1.9816055,1.0,38947.176,1.0,13.703942,0.0049734116,1.0
787,4505.0,0.0,1.2408638,1.0,24680.04,0.0,14.579261,-0.08767128,0.0
788,4750.0,0.0,0.12717628,1.0,34076.36,0.0,14.596169,0.23229694,0.0
789,2422.0,0.0,1.7908726,1.0,41870.906,1.0,17.293005,-0.07362747,0.0
790,927.0,0.0,1.06499,0.0,40018.336,0.0,16.463638,-0.084329605,0.0
791,2707.0,0.0,-0.63453484,1.0,16039.143,0.0,13.486349,-0.01953125,1.0
792,4596.0,0.0,-2.963706,1.0,23228.38,1.0,12.968626,0.016414642,0.0
793,2197.0,0.0,1.8907061,1.0,27476.166,0.0,16.463562,-0.010398865,0.0
794,3708.0,0.0,-0.14463902,0.0,23916.168,1.0,13.885453,0.21806717,1.0
795,935.0,0.0,2.0480728,1.0,34095.74,1.0,17.315619,0.15993118,1.0
796,936.0,0.0,2.1966324,1.0,31089.955,1.0,17.459995,0.14855957,1.0
797,937.0,0.0,2.4092808,1.0,38157.03,1.0,17.661089,0.21264839,1.0
798,4119.0,0.0,-0.19891834,0.0,15432.871,1.0,13.32192,0.20436192,0.0
799,4339.0,0.0,0.7411394,0.0,22301.916,0.0,13.847593,0.05113983,1.0
800,4096.0,0.0,-0.34144783,0.0,22762.816,0.0,13.87394,-0.081100464,0.0
801,944.0,0.0,-2.418786,0.0,12294.908,0.0,9.242311,-0.21942902,0.0
802,2593.0,0.0,-0.58878803,1.0,21939.928,1.0,14.004585,-0.31317616,0.0
803,946.0,0.0,-1.1426783,0.0,40482.645,1.0,14.460391,0.016183853,1.0
804,951.0,0.0,0.22882843,1.0,26261.693,1.0,12.026732,-0.024080276,0.0
805,1171.0,0.0,-2.8408117,0.0,9966.353,0.0,10.121595,-0.13953018,0.0
806,1814.0,0.0,2.3432417,1.0,35941.547,1.0,17.245245,0.00617218,1.0
807,4408.0,0.0,0.93374157,1.0,21474.572,1.0,15.101609,0.3705063,0.0
808,2607.0,0.0,0.01527977,1.0,19884.803,1.0,14.855035,0.30552387,0.0
809,2386.0,0.0,-0.86294746,1.0,30588.828,1.0,14.415172,-0.25692558,1.0
810,3862.0,0.0,-1.0765972,1.0,12230.74,0.0,11.141343,-0.05691147,0.0
811,4092.0,0.0,-0.3648653,1.0,20276.887,0.0,13.105069,-0.11069775,0.0
812,4669.0,0.0,-0.13399124,0.0,16390.66,0.0,14.409801,0.32344437,1.0
813,622.0,0.0,-1.8077841,0.0,23243.32,0.0,12.640288,0.09813595,0.0
814,3713.0,0.0,1.5105934,0.0,34055.227,0.0,16.568619,-0.12105751,0.0
815,53.0,0.0,1.0828152,1.0,45207.742,0.0,15.253068,0.15114975,0.0
816,3473.0,0.0,-1.6058397,0.0,18420.691,1.0,13.4127445,-0.081329346,0.0
817,91.0,0.0,-0.17569828,1.0,11565.057,1.0,11.12651,-0.034223557,0.0
818,3020.0,0.0,-1.0340757,0.0,25734.9,0.0,12.59854,-0.07072258,0.0
819,954.0,0.0,-0.079790115,1.0,25655.984,0.0,11.818129,-0.15610027,0.0
820,3587.0,0.0,-1.3451881,1.0,22346.555,0.0,13.506286,0.1546154,0.0
821,2926.0,0.0,-0.34169006,1.0,18209.39,0.0,13.950736,-0.05389309,0.0
822,1275.0,0.0,0.14638329,1.0,24816.666,0.0,15.570146,0.1941433,0.0
823,59.0,0.0,1.7547054,1.0,54486.83,1.0,18.865204,0.17333984,1.0
824,2617.0,0.0,-3.675928,0.0,15719.531,1.0,12.719528,-0.4022627,0.0
825,4911.0,0.0,-0.18519592,0.0,17872.07,1.0,15.875728,-0.2870121,0.0
826,3317.0,0.0,1.1945753,0.0,26166.047,1.0,14.710209,0.16486835,1.0
827,3832.0,0.0,-0.07828903,1.0,22623.857,0.0,14.548501,0.1731348,0.0
828,2968.0,0.0,0.008718491,1.0,25372.492,1.0,16.434832,-0.08259201,0.0
829,4670.0,0.0,-0.23042679,0.0,17492.672,1.0,14.574935,-0.09643555,0.0
830,989.0,0.0,-1.6506157,0.0,25204.633,0.0,13.668316,-0.09636974,0.0
831,3140.0,0.0,-1.8489914,0.0,33962.492,0.0,12.0286,-0.09393978,0.0
832,2582.0,0.0,0.6207752,1.0,20699.678,1.0,16.498835,0.15895844,1.0
833,995.0,0.0,-3.580266,0.0,25047.732,0.0,13.73531,-0.024401665,1.0
834,1261.0,0.0,-0.8497696,1.0,19481.537,1.0,13.663883,-0.035240173,1.0
835,1373.0,0.0,-0.7923775,1.0,21826.537,0.0,13.833592,-0.31599045,0.0
836,2814.0,0.0,1.453764,0.0,42622.25,1.0,18.955265,0.037956238,0.0
837,3463.0,0.0,-1.2140512,0.0,33304.375,0.0,11.860284,0.31555367,0.0
838,3995.0,0.0,0.947567,1.0,16621.682,0.0,13.166114,0.027716637,1.0
839,90.0,0.0,-0.14147472,0.0,11684.159,0.0,11.229796,-0.006749153,0.0
840,4833.0,0.0,-0.5256424,1.0,32794.99,1.0,15.934315,0.065374374,1.0
841,2588.0,0.0,2.258047,1.0,28871.309,1.0,17.516657,0.06975746,1.0
842,4478.0,0.0,0.8710394,1.0,31343.986,1.0,15.695864,0.0036830902,0.0
843,1008.0,0.0,-0.007976532,1.0,19016.082,0.0,12.720421,-0.03503418,0.0
844,2167.0,0.0,-1.2646713,0.0,27414.023,0.0,14.3462105,0.007270813,0.0
845,4553.0,0.0,-2.5547009,0.0,21177.562,0.0,13.794644,0.0039806366,0.0
846,171.0,0.0,-1.3305378,0.0,30669.334,0.0,13.727125,0.11512852,0.0
847,1015.0,0.0,-1.6075315,1.0,18070.303,0.0,11.951593,0.6267624,0.0
848,1610.0,0.0,-3.4057455,0.0,32423.33,0.0,12.235587,0.0835762,0.0
849,2086.0,0.0,-0.15894318,1.0,11322.496,0.0,14.830331,-0.061130524,0.0
850,286.0,0.0,-1.1737375,1.0,11659.746,1.0,12.069599,-0.48232841,1.0
851,4650.0,0.0,-0.6468878,0.0,17034.658,0.0,13.373737,-0.0028095245,0.0
852,9.0,0.0,0.2057972,1.0,38123.277,0.0,14.79473,0.09609985,0.0
853,1781.0,0.0,0.26131535,0.0,45767.953,0.0,11.404203,0.22294903,0.0
854,4724.0,0.0,0.020258904,0.0,41162.81,0.0,14.374842,0.048041344,0.0
855,1026.0,0.0,0.3720188,1.0,37109.098,0.0,10.836844,-0.2051754,0.0
856,2179.0,0.0,1.0072575,1.0,30932.031,1.0,18.64146,-0.34802055,1.0
857,1031.0,0.0,-2.2321615,0.0,17744.598,0.0,12.54878,-0.17098331,0.0
858,5157.0,0.0,-1.2214384,0.0,14945.384,1.0,14.444661,0.07843208,1.0
859,1033.0,0.0,-1.4246817,1.0,28980.438,1.0,11.228631,1.2346888,1.0
860,1034.0,0.0,-1.2055044,1.0,31393.992,1.0,12.486405,0.21917725,1.0
861,2994.0,0.0,2.093813,1.0,45678.504,0.0,18.584684,0.08573723,0.0
862,1036.0,0.0,-1.0741701,1.0,34834.707,1.0,13.436236,-0.046494484,0.0
863,3430.0,0.0,-1.8049841,0.0,14811.27,0.0,11.343898,-0.023269653,1.0
864,590.0,0.0,-2.7540693,0.0,21186.125,0.0,11.868666,0.024863243,0.0
865,1485.0,0.0,2.9122372,1.0,27614.295,1.0,17.076633,0.11373711,1.0
866,3066.0,0.0,-2.7681675,1.0,22650.965,0.0,14.112226,-0.22809792,0.0
867,1044.0,0.0,2.0308743,1.0,53153.53,1.0,16.296207,-0.033582687,0.0
868,3255.0,0.0,0.09059048,1.0,22746.217,0.0,14.577263,-0.14030457,0.0
869,2651.0,0.0,-0.602252,0.0,16040.572,0.0,13.284082,0.11865997,0.0
870,4222.0,0.0,-0.9134779,0.0,17753.531,0.0,14.3477125,-0.23069763,0.0
871,1540.0,0.0,-3.3586311,0.0,13341.133,0.0,10.874852,-0.11975002,0.0
872,1169.0,0.0,-2.5944862,0.0,10353.848,0.0,10.270827,0.032507896,0.0
873,3797.0,0.0,-2.7942133,0.0,16872.818,0.0,11.470911,-0.3138609,0.0
874,1054.0,0.0,2.0081491,1.0,17533.295,1.0,14.298985,0.11268234,0.0
875,2912.0,0.0,-1.0181284,0.0,17497.965,0.0,11.881994,-0.07594681,0.0
876,2908.0,0.0,1.6129379,1.0,25876.316,1.0,16.628082,0.04026413,0.0
877,1060.0,0.0,1.4751387,1.0,17474.04,0.0,15.251279,0.0785408,0.0
878,1049.0,0.0,0.40838242,1.0,32137.914,1.0,15.789761,0.032478333,0.0
879,1062.0,0.0,1.4779768,1.0,19271.676,0.0,15.186472,-0.018053055,0.0
880,2176.0,0.0,-1.5567274,1.0,33179.957,1.0,12.806168,0.07164955,1.0
881,3615.0,0.0,1.0067348,0.0,23357.16,0.0,15.205739,0.1507473,0.0
882,2689.0,0.0,-1.8500576,0.0,18080.508,0.0,11.564604,-0.8489094,0.0
883,2959.0,0.0,-0.40146732,1.0,35565.71,0.0,14.596753,0.14195347,0.0
884,5001.0,0.0,0.5427761,1.0,13723.567,1.0,13.669335,0.5306864,1.0
885,1071.0,0.0,-1.3780031,0.0,18989.703,0.0,13.4374695,0.16404152,0.0
886,1072.0,0.0,-2.6194162,0.0,10138.239,0.0,13.5458975,-1.2414131,0.0
887,5319.0,0.0,1.9373121,1.0,31138.451,1.0,17.09618,-0.10136032,1.0
888,2220.0,0.0,-1.7472372,1.0,17768.105,1.0,15.383696,0.08941841,1.0
889,892.0,0.0,0.47929764,1.0,24080.902,1.0,15.402295,0.028209686,1.0
890,2870.0,0.0,1.1156425,1.0,17443.209,0.0,14.268331,-0.029441833,0.0
891,2663.0,0.0,-0.5838585,1.0,13126.437,0.0,14.240801,0.24163246,0.0
892,105.0,0.0,-3.0837116,1.0,22241.484,1.0,12.10426,-0.23455906,1.0
893,2165.0,0.0,-1.597415,1.0,39443.67,1.0,15.741841,0.105914116,1.0
894,4069.0,0.0,-0.108068466,1.0,26721.963,0.0,14.277035,-0.16563416,0.0
895,4860.0,0.0,-0.68307877,0.0,23275.527,0.0,12.815912,0.04683304,0.0
896,531.0,0.0,-1.3382273,0.0,31527.023,0.0,13.834721,0.12394619,0.0
897,4155.0,0.0,-3.2402735,1.0,12526.809,1.0,12.756928,-0.49621296,0.0
898,1094.0,0.0,2.9623785,1.0,32334.555,0.0,18.345469,-0.029367447,0.0
899,1095.0,0.0,-1.3500547,1.0,33039.816,0.0,15.121674,0.06161499,0.0
900,4607.0,0.0,-2.9851294,0.0,30662.85,0.0,11.108814,-0.22910786,0.0
901,1455.0,0.0,2.0966434,1.0,44767.77,0.0,18.714798,0.025259018,1.0
902,1639.0,0.0,1.578021,1.0,31028.445,1.0,14.748237,0.072351456,0.0
903,547.0,0.0,3.6357183,0.0,70904.43,0.0,17.349106,0.10038757,0.0
904,3798.0,0.0,-2.677803,0.0,14297.756,0.0,11.488867,0.116410255,0.0
905,1782.0,0.0,0.17773151,0.0,44026.25,0.0,9.517313,-0.08358383,0.0
906,2647.0,0.0,0.017345428,1.0,15441.206,1.0,12.458766,0.1542511,0.0
907,2049.0,0.0,-3.9489908,0.0,17194.455,0.0,10.574656,-0.05101776,0.0
908,836.0,0.0,-2.4467592,0.0,19625.102,0.0,12.878591,-0.033145905,0.0
909,3617.0,0.0,-2.0854235,0.0,18133.457,0.0,10.583385,0.048264503,0.0
910,5082.0,0.0,0.67609787,1.0,26966.873,0.0,15.542751,0.29854393,1.0
911,2313.0,0.0,-0.2228241,1.0,17129.37,0.0,11.811769,0.10236454,0.0
912,1322.0,0.0,-1.057312,1.0,20414.008,1.0,13.476256,0.21356773,1.0
913,4130.0,0.0,-0.043234825,0.0,32886.965,0.0,14.005765,-0.097174644,0.0
914,1484.0,0.0,2.7985,1.0,25549.81,1.0,17.14436,-0.0552063,1.0
915,1368.0,0.0,-1.4200153,0.0,25083.734,0.0,14.740015,-0.008172035,1.0
916,2446.0,0.0,-2.2197094,0.0,12952.145,0.0,13.14091,0.037028313,0.0
917,2976.0,0.0,1.6539183,0.0,40498.625,0.0,16.158077,0.10171127,0.0
918,3563.0,0.0,-1.5987902,0.0,24930.203,1.0,12.448776,0.20416737,0.0
919,2476.0,0.0,3.3622274,1.0,28133.984,0.0,18.381857,-0.11492729,0.0
920,3940.0,0.0,0.4465828,0.0,27851.266,1.0,15.80038,0.04983902,1.0
921,800.0,0.0,-0.7415581,1.0,30771.926,1.0,13.9932375,0.28143883,1.0
922,457.0,0.0,0.85853195,1.0,34426.195,0.0,14.42749,0.18839645,0.0
923,3536.0,0.0,0.56681347,1.0,54410.766,0.0,11.400774,0.11481953,0.0
924,3660.0,0.0,0.81497765,0.0,17971.96,0.0,13.6955185,0.040737152,0.0
925,5175.0,0.0,-2.8830652,0.0,14856.463,0.0,12.254261,-0.055583,0.0
926,3131.0,0.0,-1.4208708,0.0,19273.105,0.0,12.061812,-0.06370354,0.0
927,4199.0,0.0,-0.8869934,1.0,20011.896,0.0,11.04748,0.080415726,0.0
928,3781.0,0.0,-1.732172,0.0,17402.822,1.0,13.755485,-0.13960648,1.0
929,1070.0,0.0,-1.5420446,0.0,17172.91,0.0,13.195419,1.5055933,0.0
930,1384.0,0.0,-1.0095186,0.0,24541.658,0.0,12.438939,0.059402466,0.0
931,88.0,0.0,-0.15420914,1.0,12328.536,0.0,11.356793,0.11600208,0.0
932,4147.0,0.0,-1.7243128,1.0,36669.88,0.0,12.888206,0.03020382,1.0
933,2917.0,0.0,-1.4176378,0.0,15479.708,1.0,12.663428,0.18830872,1.0
934,4614.0,0.0,-1.419405,1.0,16012.575,0.0,10.909264,0.22201347,1.0
935,3429.0,0.0,-1.7817144,0.0,15538.69,0.0,11.28724,0.28970146,0.0
936,401.0,0.0,0.29079723,0.0,12684.464,0.0,13.442546,0.1913662,1.0
937,1158.0,0.0,-1.5497293,0.0,19025.46,0.0,11.104187,0.23609924,0.0
938,1159.0,0.0,0.3478012,1.0,27813.309,1.0,14.861348,0.09251785,1.0
939,412.0,0.0,-0.86229134,1.0,28340.484,0.0,14.144295,0.031827927,0.0
940,198.0,0.0,-1.193696,0.0,13094.888,0.0,11.814576,-0.08363724,0.0
941,4915.0,0.0,-1.9133377,1.0,20397.996,0.0,10.195371,0.0065956116,0.0
942,1166.0,0.0,2.199747,1.0,28366.414,1.0,17.002132,0.03891754,1.0
943,672.0,0.0,-0.5798578,0.0,27100.262,1.0,13.298938,0.11040497,1.0
944,3021.0,0.0,1.4960308,1.0,29422.113,0.0,14.782298,0.15379906,0.0
945,5018.0,0.0,-1.0449944,1.0,19026.467,1.0,15.952785,0.66402054,1.0
946,4031.0,0.0,-1.0684347,1.0,19119.95,0.0,13.493802,0.0106163025,0.0
947,952.0,0.0,0.2171259,1.0,32165.062,0.0,11.978433,-0.011702538,0.0
948,4879.0,0.0,-1.3703079,0.0,19785.344,0.0,13.293945,-0.027529716,0.0
949,5180.0,0.0,0.65452766,1.0,43251.984,0.0,16.277477,0.1897316,0.0
950,3201.0,0.0,1.354599,1.0,35449.78,1.0,17.368656,-0.07741547,0.0
951,2717.0,0.0,-2.1779642,0.0,15789.281,0.0,12.476029,0.17303276,0.0
952,1834.0,0.0,-2.2000303,1.0,39768.754,0.0,15.166248,-0.115226746,0.0
953,3173.0,0.0,1.4864321,1.0,32659.572,0.0,14.894951,-0.101163864,1.0
954,243.0,0.0,-1.1358767,1.0,21629.475,0.0,12.882426,0.18384838,0.0
955,4424.0,0.0,-0.36466694,1.0,23539.764,1.0,14.445788,-0.033970833,0.0
956,4338.0,0.0,0.6899996,0.0,19949.834,1.0,13.502259,0.26083565,0.0
957,1187.0,0.0,0.35956955,0.0,17224.72,0.0,14.465827,0.20704937,0.0
958,1188.0,0.0,0.11824989,1.0,9962.459,0.0,14.376059,-0.24131966,0.0
959,663.0,0.0,-1.330142,1.0,22142.967,0.0,12.334778,0.021813393,0.0
960,1193.0,0.0,-0.78678226,0.0,19628.182,1.0,13.537618,0.061950684,1.0
961,1194.0,0.0,-0.5466013,0.0,23461.21,0.0,13.834878,0.24018097,0.0
962,1195.0,0.0,-0.7129421,0.0,25735.453,1.0,13.880052,-0.16634083,0.0
963,1537.0,0.0,-0.80045986,1.0,6860.088,0.0,12.467252,0.04550934,0.0
964,784.0,0.0,-1.0781279,0.0,30998.412,0.0,13.588537,0.16784668,0.0
965,5119.0,0.0,0.24852753,0.0,19262.688,0.0,14.424694,0.13298035,0.0
966,2293.0,0.0,3.340044,1.0,31015.559,1.0,16.990616,0.23438644,1.0
967,5163.0,0.0,0.32489967,0.0,14776.491,1.0,15.39089,0.4094906,1.0
968,5149.0,0.0,-1.2369642,0.0,20742.123,0.0,10.555512,-0.11384392,0.0
969,4111.0,0.0,-0.91169167,0.0,18239.365,0.0,13.118659,0.17507076,0.0
970,2554.0,0.0,-1.6701355,1.0,16321.731,1.0,14.107662,-0.24438953,1.0
971,3374.0,0.0,0.61479664,1.0,17293.44,0.0,13.389676,0.14883614,0.0
972,1692.0,0.0,-1.1193609,0.0,24420.98,1.0,11.9544735,0.30653286,1.0
973,458.0,0.0,0.924078,1.0,31801.904,1.0,14.679417,0.065546036,0.0
974,513.0,0.0,-1.5452366,1.0,29038.545,0.0,13.364399,0.102921486,0.0
975,1456.0,0.0,2.0216599,1.0,45235.633,1.0,18.735285,-0.0749836,1.0
976,4487.0,0.0,-0.7455158,1.0,19238.22,0.0,15.516025,0.08632088,0.0
977,3588.0,0.0,-1.2893372,1.0,23256.395,0.0,13.479629,0.055850983,1.0
978,1197.0,0.0,-0.78072834,0.0,27476.717,0.0,13.669825,-0.15666103,0.0
979,1222.0,0.0,-0.7637558,0.0,18764.969,0.0,14.040509,0.0043315887,0.0
980,1223.0,0.0,-2.6949406,0.0,24578.65,0.0,12.700332,-0.085715294,0.0
981,698.0,0.0,1.5163345,1.0,29208.182,1.0,16.513897,0.079530716,1.0
982,4806.0,0.0,0.016449928,0.0,31171.223,0.0,14.623597,-0.10791874,0.0
983,1229.0,0.0,-1.3943653,0.0,14778.524,0.0,11.266855,0.5992775,0.0
984,338.0,0.0,-2.393196,0.0,7489.235,0.0,10.151648,0.0029411316,0.0
985,943.0,0.0,-2.199357,0.0,11744.728,0.0,9.351613,0.08906841,0.0
986,1232.0,0.0,1.5836296,1.0,34087.496,0.0,17.743475,-0.04211998,0.0
987,1233.0,0.0,1.6011734,1.0,34392.535,0.0,17.745262,0.017543793,0.0
988,3644.0,0.0,1.8644304,1.0,12035.509,0.0,15.636231,0.006374359,0.0
989,4281.0,0.0,0.27379417,1.0,14712.291,0.0,15.209099,0.56701756,1.0
990,4723.0,0.0,-0.02778244,1.0,39882.777,0.0,14.401099,-0.10287666,1.0
991,3987.0,0.0,-0.17597675,0.0,15477.8955,1.0,13.434265,0.46175766,0.0
992,2690.0,0.0,-1.7415524,0.0,18485.621,0.0,11.871119,0.10850525,0.0
993,2725.0,0.0,-0.6925411,1.0,28605.824,0.0,13.253941,0.11270237,0.0
994,5228.0,0.0,-0.4474411,0.0,19952.605,1.0,14.487222,0.36418343,0.0
995,1247.0,0.0,2.1943073,1.0,21359.367,0.0,16.306807,0.14795113,1.0
996,4200.0,0.0,-2.0472555,0.0,24552.646,1.0,12.802891,0.43245697,0.0
997,3191.0,0.0,2.9130678,0.0,39774.76,1.0,17.330303,0.12633896,0.0
998,5315.0,0.0,2.2207394,1.0,43695.777,1.0,18.25693,0.06024742,0.0
999,64.0,0.0,-1.5783548,0.0,19374.879,1.0,13.769083,0.17943954,1.0
1000,1531.0,0.0,-0.00082683563,0.0,37697.77,1.0,14.831155,-0.19840717,0.0
1001,3768.0,0.0,-2.26789,0.0,15183.445,0.0,13.112669,0.18011189,0.0
1002,1798.0,0.0,4.012431,1.0,39697.363,1.0,19.478647,0.09966278,0.0
1003,2519.0,0.0,-0.260067,1.0,39349.31,0.0,17.02343,-0.5427456,1.0
1004,152.0,0.0,-1.3743544,1.0,17708.508,1.0,13.889499,0.16172218,1.0
1005,1260.0,0.0,-0.8145294,1.0,17527.625,1.0,13.70007,-0.11243725,1.0
1006,4419.0,0.0,2.1310596,1.0,28976.021,1.0,15.282787,0.21727371,0.0
1007,3934.0,0.0,-1.9178572,0.0,37273.527,0.0,12.778323,0.007843971,0.0
1008,1266.0,0.0,-0.9787779,1.0,18179.092,0.0,14.292458,0.31355667,0.0
1009,5038.0,0.0,-1.0794563,1.0,21978.846,1.0,12.733968,-0.20723248,0.0
1010,2489.0,0.0,3.705821,1.0,24123.133,1.0,17.399153,0.06001854,1.0
1011,2961.0,0.0,-0.42086792,0.0,36926.344,0.0,14.4555645,0.38663387,0.0
1012,1817.0,0.0,2.6624746,1.0,40455.918,1.0,17.358463,-0.053642273,1.0
1013,1763.0,0.0,-1.2689018,0.0,16554.926,1.0,14.001203,0.056755066,1.0
1014,3763.0,0.0,1.501791,1.0,21581.35,0.0,17.622581,-0.1282692,1.0
1015,3301.0,0.0,-1.7824745,0.0,14168.043,0.0,11.7478285,0.2179575,1.0
1016,1277.0,0.0,-0.052259445,1.0,23644.809,0.0,15.533472,-0.010396957,0.0
1017,2644.0,0.0,2.8163004,1.0,13694.995,1.0,15.50073,0.1176033,0.0
1018,3151.0,0.0,1.4645443,1.0,51645.887,0.0,17.792366,0.06780815,1.0
1019,907.0,0.0,-2.1727257,0.0,30071.035,1.0,12.661677,0.07903004,1.0
1020,2673.0,0.0,-1.9401226,0.0,18163.043,0.0,12.947198,0.13764858,0.0
1021,5236.0,0.0,-3.2497416,0.0,16554.27,0.0,14.068345,0.40692997,0.0
1022,739.0,0.0,1.4789591,1.0,26518.355,1.0,15.107004,0.050006866,0.0
1023,4578.0,0.0,-1.3741617,0.0,29146.863,1.0,12.942228,0.043351173,1.0
1024,1079.0,0.0,0.65786266,1.0,34452.344,0.0,15.002048,0.3052225,1.0
1025,3465.0,0.0,-0.95576954,0.0,29132.143,0.0,12.3166275,0.27281666,0.0
1026,4327.0,0.0,-0.19106197,0.0,10996.634,1.0,13.172166,-0.017128944,0.0
1027,3392.0,0.0,-2.2591953,1.0,22620.459,0.0,11.418627,0.07048893,0.0
1028,3218.0,0.0,2.235588,1.0,24312.432,1.0,18.15981,0.37029457,1.0
1029,2781.0,0.0,-0.09794712,1.0,15751.633,0.0,11.971708,0.040379524,1.0
1030,1328.0,0.0,-0.9857435,1.0,24524.996,1.0,13.820301,0.018092155,1.0
1031,1301.0,0.0,-1.0866451,0.0,19858.496,0.0,12.69326,-0.055936813,0.0
1032,1303.0,0.0,-1.1999807,0.0,21286.816,0.0,12.586783,0.07648945,0.0
1033,3155.0,0.0,1.4699345,1.0,53711.414,1.0,18.067635,0.052280426,1.0
1034,2204.0,0.0,-2.258479,0.0,22162.32,0.0,12.275689,-0.15929794,0.0
1035,3268.0,0.0,2.708847,1.0,34835.832,1.0,17.473804,0.008911133,0.0
1036,2637.0,0.0,3.0415154,1.0,17248.889,1.0,16.117548,0.006450653,1.0
1037,3609.0,0.0,-3.3433504,0.0,5436.1685,0.0,11.682794,-0.26630783,0.0
1038,2291.0,0.0,3.077261,1.0,26736.12,1.0,16.785881,0.2472496,1.0
1039,2853.0,0.0,0.49010563,1.0,22670.432,0.0,14.331336,-0.25186443,0.0
1040,5081.0,0.0,0.37755394,1.0,26783.525,1.0,15.454142,0.966691,1.0
1041,1423.0,0.0,-1.4497089,0.0,40630.566,0.0,13.446598,-0.020802498,0.0
1042,2286.0,0.0,-0.84007454,1.0,33164.855,0.0,13.864181,0.15115738,1.0
1043,979.0,0.0,-1.0675602,1.0,11100.184,1.0,13.29331,0.07637882,1.0
1044,5356.0,0.0,1.863204,1.0,20034.014,1.0,16.510773,0.0005245209,1.0
1045,1213.0,0.0,1.2176075,1.0,34833.07,0.0,18.238384,-0.3115139,0.0
1046,1608.0,0.0,-3.533616,0.0,22156.959,0.0,12.165654,0.07726669,0.0
1047,1324.0,0.0,-0.8992348,1.0,30392.928,1.0,14.163133,0.14652252,1.0
1048,140.0,0.0,2.1400366,1.0,17163.227,1.0,16.232904,-0.08862114,1.0
1049,1329.0,0.0,-0.94439125,1.0,24603.314,1.0,14.10409,0.041352272,1.0
1050,2070.0,0.0,0.85126877,1.0,9457.782,0.0,15.372514,0.12546921,1.0
1051,1977.0,0.0,-1.7379713,0.0,21672.996,0.0,13.759428,0.27136993,0.0
1052,410.0,0.0,-0.8743763,1.0,26647.182,0.0,14.222589,-0.12548637,0.0
1053,4005.0,0.0,-1.7143803,0.0,16917.875,0.0,12.896377,-0.08895016,0.0
1054,2543.0,0.0,-1.6229401,0.0,17412.29,0.0,14.115733,0.039913177,1.0
1055,149.0,0.0,-0.5738039,1.0,30390.496,0.0,14.572304,-0.018595695,0.0
1056,3372.0,0.0,0.57869625,1.0,16208.764,0.0,13.331063,0.49125195,0.0
1057,2971.0,0.0,-2.0379868,1.0,38877.484,0.0,15.36204,0.11504555,1.0
1058,1347.0,0.0,-1.4046974,0.0,18053.617,0.0,11.901902,0.030636787,0.0
1059,556.0,0.0,-1.4674282,1.0,15671.174,1.0,11.370811,0.0024719238,0.0
1060,4849.0,0.0,1.2070599,1.0,28381.37,0.0,14.441597,-0.0051431656,0.0
1061,4355.0,0.0,-0.1772852,1.0,9735.853,0.0,11.252209,0.121276855,0.0
1062,2481.0,0.0,-1.4289417,0.0,14558.317,0.0,13.047337,0.021097183,0.0
1063,1355.0,0.0,0.24273682,1.0,16440.582,1.0,15.321493,0.15371132,0.0
1064,3375.0,0.0,0.6637306,1.0,13780.616,0.0,13.41428,0.048933983,0.0
1065,1357.0,0.0,0.6712017,1.0,20922.174,0.0,15.158563,0.05537033,0.0
1066,1358.0,0.0,-2.003399,0.0,13418.543,1.0,12.889795,0.41850567,1.0
1067,2709.0,0.0,-0.18558216,1.0,18363.395,1.0,13.772693,0.16668129,0.0
1068,3236.0,0.0,0.711401,1.0,40765.49,1.0,16.289106,-0.271801,0.0
1069,5336.0,0.0,1.8398266,1.0,23030.137,1.0,16.95706,0.3606453,0.0
1070,4374.0,0.0,-1.1940556,0.0,19305.197,0.0,11.058522,-0.12876225,0.0
1071,847.0,0.0,1.0612965,1.0,29523.516,1.0,15.761663,0.11613655,1.0
1072,1682.0,0.0,2.4339266,1.0,28342.52,0.0,16.805136,0.047145844,0.0
1073,1369.0,0.0,-1.2001905,0.0,23679.674,1.0,14.704704,0.21982479,0.0
1074,79.0,0.0,-2.321516,0.0,22526.023,0.0,13.033965,-0.09071064,0.0
1075,4635.0,0.0,-2.2253523,0.0,9373.594,0.0,11.0485735,-0.21143532,0.0
